id,funded_amount,currency,term_in_months
1139135,1150.0,COP,21.0
1119331,450.0,PHP,8.0
969288,625.0,PEN,8.0
715842,400.0,PHP,8.0
705878,725.0,USD,15.0
1073119,575.0,WST,14.0
819124,225.0,PHP,12.0
1323042,575.0,PHP,8.0
990475,725.0,HTG,8.0
1084742,125.0,KES,3.0
1086167,125.0,KES,3.0
773964,550.0,PHP,26.0
719084,900.0,YER,15.0
1048858,100.0,KES,14.0
760027,1500.0,USD,13.0
725927,350.0,PHP,5.0
1072567,2350.0,XOF,6.0
920556,575.0,TZS,8.0
748324,150.0,NGN,17.0
1047743,1000.0,USD,15.0
772424,450.0,PHP,8.0
911294,600.0,PKR,9.0
978992,300.0,PHP,13.0
1042433,300.0,PHP,14.0
846713,475.0,PHP,15.0
1142848,125.0,PHP,14.0
979755,225.0,PHP,7.0
961871,325.0,PEN,14.0
728809,500.0,PHP,13.0
1211278,250.0,XOF,9.0
924668,475.0,PHP,11.0
687720,4925.0,PYG,6.0
1238016,850.0,JOD,17.0
1103312,1050.0,LBP,15.0
802306,500.0,USD,17.0
938862,300.0,USD,17.0
751862,1075.0,COP,20.0
1318597,200.0,KES,8.0
1272728,50.0,PHP,13.0
1136348,1125.0,PYG,15.0
706318,2650.0,UAH,27.0
1146334,2100.0,LBP,14.0
858421,300.0,MZN,16.0
993143,9100.0,HTG,12.0
1116686,575.0,PYG,14.0
953863,325.0,PHP,12.0
1155458,425.0,PHP,14.0
1329340,125.0,PHP,8.0
1327905,400.0,PHP,8.0
810068,400.0,NIO,15.0
1330684,50.0,KES,14.0
1319930,300.0,USD,14.0
1117769,775.0,TJS,20.0
858973,600.0,USD,14.0
1023099,325.0,PHP,8.0
1160548,675.0,HNL,14.0
974671,75.0,NGN,14.0
930436,350.0,PHP,8.0
1029081,1025.0,LBP,15.0
1198192,500.0,PKR,14.0
934199,600.0,USD,14.0
892904,325.0,COP,15.0
769438,1300.0,EUR,22.0
705688,975.0,USD,26.0
657656,450.0,PEN,8.0
1249182,250.0,PHP,8.0
1029865,200.0,TZS,11.0
824753,600.0,TJS,14.0
1178834,450.0,PKR,14.0
869063,1175.0,USD,27.0
931762,300.0,KES,8.0
1113367,200.0,TJS,14.0
1029776,200.0,XOF,5.0
684136,1475.0,COP,26.0
846947,1000.0,USD,20.0
716203,425.0,USD,8.0
1062234,550.0,TRY,10.0
1049814,925.0,MXN,10.0
1221855,325.0,PHP,8.0
1188280,650.0,TJS,14.0
1235460,325.0,PHP,11.0
1153217,1050.0,USD,12.0
1258018,125.0,GHS,8.0
1046120,325.0,PHP,14.0
882170,75.0,UGX,14.0
824282,450.0,PHP,8.0
1162075,225.0,PHP,8.0
775608,950.0,USD,14.0
814751,1025.0,USD,17.0
672840,600.0,USD,14.0
1057742,225.0,PHP,14.0
1001300,800.0,USD,20.0
1233770,400.0,USD,6.0
756946,375.0,PHP,7.0
1139124,800.0,USD,17.0
1272939,1400.0,KHR,20.0
666109,475.0,KES,13.0
1151137,700.0,KES,14.0
1177974,350.0,COP,14.0
1234855,1025.0,PHP,8.0
674240,650.0,PHP,8.0
1269932,800.0,KES,14.0
1069789,500.0,USD,14.0
955236,1500.0,USD,26.0
1081285,125.0,KES,3.0
1064564,125.0,PHP,8.0
1281118,1550.0,SBD,14.0
1283722,225.0,PHP,8.0
979152,200.0,PHP,8.0
1026850,150.0,MGA,8.0
1186096,1100.0,USD,14.0
710997,400.0,UGX,7.0
885811,900.0,PYG,7.0
986664,200.0,PHP,8.0
1232350,75.0,KES,14.0
1201665,975.0,UAH,14.0
1308328,450.0,MMK,13.0
1236395,500.0,PKR,14.0
1024972,150.0,INR,43.0
1011580,250.0,PHP,13.0
805536,725.0,USD,18.0
897547,500.0,PKR,12.0
880697,400.0,PHP,8.0
841953,275.0,PHP,8.0
963624,300.0,KES,13.0
1157295,225.0,PHP,14.0
1073808,150.0,XOF,8.0
1043411,400.0,COP,16.0
1074499,725.0,MZN,17.0
1253425,100.0,KHR,13.0
1073293,275.0,PHP,10.0
995049,600.0,GTQ,14.0
1230386,175.0,KHR,8.0
699750,150.0,PHP,7.0
874828,825.0,COP,26.0
897124,1850.0,GTQ,14.0
758899,1850.0,GTQ,9.0
953837,4725.0,BOB,10.0
1081640,125.0,KES,3.0
660022,1400.0,SLL,14.0
891490,1500.0,BOB,39.0
1011926,700.0,LBP,15.0
657879,600.0,KES,14.0
1045754,3000.0,USD,38.0
1279613,225.0,PHP,11.0
1143905,1675.0,MWK,8.0
1304078,225.0,PHP,8.0
722307,3000.0,USD,12.0
1033531,250.0,PHP,14.0
1165549,625.0,USD,14.0
897309,200.0,PHP,8.0
1151999,4000.0,PEN,7.0
826614,350.0,PHP,11.0
666784,250.0,INR,43.0
760419,300.0,HTG,75.0
1122259,175.0,PHP,8.0
745422,300.0,USD,14.0
768760,875.0,RWF,9.0
1152074,1450.0,BOB,39.0
1046873,300.0,USD,8.0
952968,200.0,KES,8.0
1268953,625.0,TJS,20.0
985260,1200.0,USD,28.0
1154195,275.0,GHS,9.0
1139713,175.0,PHP,14.0
1192841,675.0,PKR,14.0
1244354,3000.0,USD,24.0
1327885,100.0,KES,14.0
1270398,900.0,USD,14.0
874580,1825.0,RWF,7.0
1053753,1000.0,USD,26.0
750746,675.0,PHP,14.0
1098366,1300.0,USD,14.0
963901,300.0,PHP,8.0
1326357,300.0,PKR,11.0
944352,2400.0,MXN,10.0
1008021,275.0,PHP,8.0
1092210,975.0,PKR,14.0
1188064,1825.0,CRC,62.0
924814,2450.0,KGS,14.0
796109,975.0,AMD,26.0
1248634,950.0,TJS,14.0
843192,1300.0,TJS,14.0
729346,1000.0,USD,14.0
715969,325.0,TJS,7.0
1032716,200.0,KES,13.0
718304,225.0,PHP,25.0
1193021,300.0,KES,14.0
1231597,125.0,KHR,8.0
1110746,1000.0,USD,25.0
1109834,2175.0,MXN,14.0
913005,1000.0,USD,14.0
1161451,150.0,PHP,20.0
812649,975.0,IDR,14.0
877514,175.0,HNL,8.0
1052284,300.0,UGX,5.0
980865,300.0,KES,14.0
828545,300.0,USD,9.0
767574,1500.0,USD,17.0
721252,225.0,INR,43.0
1082509,125.0,KES,2.0
1331399,2000.0,USD,39.0
870955,1125.0,PHP,20.0
1185721,350.0,PHP,11.0
969526,500.0,KES,14.0
1130201,500.0,KES,14.0
794465,1125.0,MNT,15.0
1288569,400.0,INR,15.0
1320133,75.0,KHR,14.0
932233,275.0,MZN,18.0
1243851,525.0,IDR,19.0
799602,1500.0,USD,15.0
1315232,225.0,PHP,8.0
948814,550.0,UGX,14.0
761565,550.0,PEN,13.0
1308503,250.0,PHP,7.0
732168,400.0,USD,5.0
1305417,225.0,PHP,8.0
885201,275.0,KES,12.0
1289324,3150.0,PYG,8.0
699817,500.0,PYG,15.0
902284,350.0,PHP,8.0
779592,200.0,UGX,6.0
1173208,150.0,UGX,7.0
1154225,525.0,GTQ,14.0
967330,200.0,KES,14.0
950576,150.0,PHP,8.0
925267,700.0,XOF,8.0
743188,5300.0,BOB,7.0
1093854,700.0,USD,20.0
954510,1150.0,AZN,20.0
1318116,125.0,NGN,21.0
1283878,750.0,USD,14.0
869324,700.0,USD,20.0
926341,400.0,PKR,14.0
1130706,1025.0,XAF,25.0
936188,775.0,KES,14.0
969871,1000.0,USD,17.0
862797,1075.0,UGX,21.0
843416,850.0,USD,21.0
1305412,175.0,KHR,8.0
791073,125.0,KES,8.0
1188074,900.0,SLL,8.0
1262346,200.0,KHR,8.0
1284277,400.0,WST,14.0
920652,1000.0,SLL,8.0
753184,2775.0,UGX,50.0
860223,6325.0,PEN,8.0
1193932,4675.0,PYG,8.0
735548,500.0,USD,8.0
1227230,650.0,TJS,20.0
828695,300.0,TZS,11.0
1091505,4000.0,USD,39.0
996457,1075.0,PHP,8.0
805497,325.0,KES,50.0
1240586,300.0,KES,14.0
1002347,1500.0,USD,13.0
975131,100.0,NGN,14.0
1199069,200.0,KES,13.0
993324,225.0,PHP,7.0
1321883,6400.0,PYG,6.0
1059648,6250.0,PEN,8.0
661134,375.0,PEN,14.0
970417,200.0,KES,8.0
907879,275.0,KES,12.0
1093895,25.0,KES,14.0
793524,325.0,KHR,13.0
1206829,1575.0,UGX,9.0
1307187,425.0,PHP,7.0
1019283,500.0,USD,13.0
806185,725.0,JOD,18.0
929638,425.0,PHP,6.0
1208083,1800.0,USD,26.0
860034,875.0,KHR,20.0
1244239,600.0,USD,21.0
928944,175.0,XOF,9.0
1182199,400.0,KES,14.0
1227291,300.0,PHP,5.0
916435,850.0,GHS,10.0
654594,200.0,SLL,14.0
939660,2075.0,PYG,9.0
811429,350.0,PHP,15.0
837199,4200.0,GTQ,14.0
1235922,825.0,AMD,20.0
1117184,275.0,COP,14.0
1310297,575.0,UGX,20.0
1071990,6650.0,PEN,8.0
1020501,200.0,TJS,14.0
1148829,500.0,KHR,14.0
1229565,500.0,KES,8.0
692063,2625.0,PYG,5.0
1146391,725.0,JOD,18.0
1166233,400.0,PHP,11.0
1220552,150.0,PHP,8.0
721489,550.0,COP,14.0
941739,1425.0,KHR,14.0
810737,700.0,USD,14.0
743416,1000.0,USD,26.0
791688,475.0,MZN,18.0
909991,475.0,USD,13.0
831830,1275.0,KGS,20.0
895337,225.0,PHP,7.0
1289657,125.0,PHP,14.0
1209291,350.0,COP,8.0
1223045,500.0,XAF,15.0
839282,2875.0,XOF,8.0
948231,775.0,KES,26.0
813843,75.0,NGN,14.0
675719,350.0,KES,14.0
1211315,1300.0,USD,29.0
966773,125.0,KHR,8.0
1149483,275.0,TJS,14.0
711823,475.0,VND,11.0
1061687,175.0,XOF,5.0
959041,225.0,TJS,20.0
883924,250.0,UGX,10.0
803205,1000.0,USD,14.0
1014308,3050.0,CNY,15.0
705758,425.0,PKR,14.0
1315096,175.0,PHP,8.0
1051858,300.0,PHP,8.0
1243791,400.0,TJS,20.0
1310351,275.0,GHS,26.0
1191695,325.0,PHP,9.0
834943,375.0,UGX,9.0
1023041,1300.0,USD,7.0
665580,575.0,PHP,8.0
1143490,650.0,TJS,14.0
1207863,750.0,KHR,25.0
957175,225.0,COP,15.0
1151248,1150.0,MXN,15.0
1007831,1150.0,NIO,16.0
1148703,1850.0,CRC,14.0
955138,9400.0,USD,8.0
819090,1425.0,AZN,17.0
1085054,375.0,KES,9.0
1131975,300.0,PKR,14.0
1273453,1775.0,VND,7.0
728733,1475.0,NIO,22.0
1067634,175.0,KES,14.0
1046936,200.0,USD,14.0
948122,225.0,PHP,8.0
999876,475.0,HNL,14.0
914349,750.0,NIO,14.0
1233939,200.0,KHR,8.0
806413,475.0,COP,15.0
1116004,775.0,USD,8.0
1193907,1900.0,KGS,20.0
965775,3375.0,VND,14.0
1034742,1175.0,PEN,6.0
804369,1375.0,KES,11.0
831797,675.0,KES,14.0
1031755,200.0,USD,14.0
1228772,100.0,KHR,8.0
1003385,625.0,KES,11.0
807696,700.0,USD,50.0
1188380,725.0,KGS,14.0
842930,2000.0,USD,27.0
859909,2000.0,USD,27.0
1117214,4475.0,PEN,6.0
796836,550.0,USD,14.0
681869,2900.0,AMD,38.0
1009934,300.0,USD,10.0
1110459,100.0,NGN,19.0
1001904,300.0,USD,14.0
1042629,600.0,PEN,6.0
1286593,200.0,KHR,8.0
722390,725.0,PEN,8.0
955030,200.0,KES,14.0
668448,600.0,USD,17.0
1013875,500.0,PHP,14.0
741768,325.0,PHP,14.0
1095995,125.0,PHP,8.0
1202016,1275.0,TJS,26.0
752256,250.0,PYG,14.0
1127288,325.0,PHP,9.0
1002544,550.0,USD,20.0
802964,575.0,COP,14.0
1258035,300.0,KES,14.0
1128637,450.0,PHP,8.0
950448,500.0,PKR,14.0
810172,225.0,PHP,5.0
1333133,1125.0,UGX,14.0
1326984,600.0,USD,20.0
977440,325.0,PHP,8.0
658018,3225.0,USD,6.0
1298124,1250.0,KHR,26.0
1005824,300.0,KES,14.0
1300942,275.0,SLL,11.0
680882,225.0,PHP,60.0
1225431,725.0,PYG,15.0
676266,500.0,PKR,14.0
710865,600.0,USD,11.0
1089508,175.0,KES,9.0
977557,275.0,PHP,8.0
949394,650.0,TJS,14.0
1020899,575.0,PEN,15.0
720863,575.0,XOF,9.0
1311821,425.0,PHP,8.0
1280755,300.0,PHP,12.0
830854,1500.0,USD,14.0
706167,5925.0,XOF,8.0
962087,750.0,KES,38.0
1067813,850.0,JOD,15.0
888409,750.0,RWF,6.0
1289212,500.0,USD,18.0
1318924,325.0,LRD,11.0
1002858,1175.0,PEN,8.0
1290697,225.0,LRD,11.0
1310115,50.0,NGN,21.0
1074005,925.0,PEN,8.0
945909,375.0,NIO,8.0
910976,500.0,USD,14.0
1248038,575.0,PKR,11.0
788578,200.0,TJS,14.0
1199319,500.0,USD,13.0
1087808,125.0,KES,3.0
954191,325.0,PHP,12.0
1122590,1200.0,USD,26.0
756380,3000.0,USD,12.0
1155902,475.0,USD,19.0
1122883,450.0,KES,20.0
734664,625.0,USD,14.0
814550,475.0,PHP,11.0
1131711,700.0,KHR,14.0
708939,1025.0,BOB,20.0
956200,1350.0,KHR,19.0
828517,275.0,PEN,6.0
774169,500.0,USD,14.0
687699,1075.0,PEN,14.0
665436,1925.0,AZN,17.0
1012736,950.0,PYG,15.0
1007502,1000.0,KHR,26.0
1150118,650.0,PHP,14.0
1191472,75.0,NGN,15.0
1266397,350.0,COP,8.0
1099168,500.0,PHP,12.0
915885,950.0,PEN,6.0
992863,225.0,PHP,8.0
1180410,150.0,GTQ,14.0
1230213,700.0,COP,14.0
1031724,1250.0,COP,26.0
915572,500.0,AMD,26.0
752343,275.0,PHP,8.0
1293851,400.0,KHR,26.0
932640,200.0,USD,14.0
993261,325.0,COP,14.0
1046660,400.0,KES,14.0
904036,1525.0,ZAR,63.0
676465,350.0,USD,11.0
1298066,300.0,PHP,7.0
709410,275.0,PHP,8.0
1297631,1625.0,ALL,26.0
1011686,150.0,KHR,20.0
700080,1675.0,NIO,7.0
718752,250.0,PHP,10.0
990018,1400.0,USD,38.0
1217541,550.0,LBP,14.0
667454,150.0,PHP,8.0
681954,600.0,USD,14.0
998032,175.0,PHP,8.0
879718,6250.0,MXN,10.0
997887,725.0,TZS,14.0
744635,500.0,HNL,15.0
1160670,25.0,USD,24.0
1326338,500.0,PHP,8.0
801750,225.0,PHP,11.0
1057835,225.0,PHP,8.0
1023254,225.0,PHP,7.0
801078,250.0,PHP,8.0
1296320,250.0,PHP,8.0
1070662,1100.0,PHP,7.0
1309742,700.0,MGA,12.0
994395,650.0,PHP,8.0
1010814,200.0,KES,5.0
1235012,875.0,UGX,8.0
1213516,100.0,MWK,10.0
750298,200.0,PHP,7.0
1138037,325.0,PHP,7.0
1019375,575.0,ALL,14.0
755934,900.0,HNL,21.0
1122514,300.0,KES,14.0
866372,375.0,PHP,11.0
660616,200.0,USD,6.0
655619,800.0,PHP,7.0
820165,1275.0,USD,19.0
1294281,600.0,USD,14.0
847938,875.0,KES,11.0
872161,475.0,PHP,8.0
756754,350.0,USD,14.0
687185,625.0,IDR,14.0
912461,575.0,PHP,8.0
1179707,425.0,NIO,11.0
723726,4575.0,UGX,8.0
1014672,1000.0,USD,20.0
731558,150.0,PHP,8.0
1271622,500.0,USD,14.0
769086,1025.0,TJS,14.0
778359,300.0,PHP,10.0
1071482,225.0,PHP,7.0
1217771,300.0,PEN,14.0
1057560,1200.0,USD,38.0
854360,950.0,KES,11.0
1051060,725.0,BOB,24.0
892354,525.0,COP,15.0
862360,1125.0,NIO,14.0
1038780,500.0,USD,14.0
848600,1150.0,AZN,20.0
740729,575.0,PHP,7.0
1046780,175.0,COP,15.0
1209228,325.0,XAF,15.0
791231,475.0,HNL,15.0
1123808,200.0,KES,14.0
930707,350.0,USD,15.0
953907,375.0,PHP,13.0
1261167,1150.0,MMK,9.0
676302,625.0,UGX,14.0
1133549,225.0,PHP,8.0
878903,525.0,COP,18.0
784045,1225.0,YER,13.0
997526,3525.0,PEN,6.0
1161099,125.0,XOF,10.0
954053,75.0,PHP,6.0
705335,350.0,PHP,14.0
1160868,325.0,PHP,7.0
753499,700.0,PHP,8.0
1040986,500.0,COP,14.0
852565,650.0,NIO,24.0
1212710,375.0,PHP,8.0
817258,450.0,PHP,16.0
763259,475.0,PHP,8.0
1194649,250.0,XAF,15.0
988511,250.0,NGN,14.0
772857,1450.0,BOB,26.0
1204189,1500.0,USD,20.0
1151989,900.0,PEN,6.0
1298586,625.0,PHP,8.0
966104,100.0,XOF,8.0
675368,1750.0,USD,14.0
911053,1900.0,LAK,11.0
870533,475.0,UGX,11.0
1093311,325.0,NIO,9.0
942670,750.0,KHR,25.0
884337,225.0,PHP,8.0
1208349,900.0,PEN,8.0
907666,150.0,PHP,8.0
1016753,225.0,UGX,10.0
1228415,725.0,USD,14.0
1272041,1000.0,USD,12.0
1303981,125.0,PHP,14.0
774443,1000.0,KHR,14.0
1145683,500.0,KES,14.0
1147542,1425.0,JOD,21.0
1115700,200.0,KES,14.0
945171,625.0,PHP,8.0
958813,325.0,PEN,14.0
660467,4375.0,USD,6.0
769092,1000.0,USD,12.0
668292,800.0,INR,43.0
1304531,300.0,KES,14.0
971202,1125.0,USD,20.0
936702,225.0,PHP,11.0
748991,125.0,UGX,6.0
1283384,700.0,TRY,8.0
1152107,600.0,PEN,8.0
1306168,2750.0,VND,12.0
750774,250.0,PHP,8.0
867379,1500.0,USD,26.0
776545,1050.0,USD,9.0
1161219,125.0,NGN,15.0
1049320,500.0,IDR,36.0
967345,700.0,KES,14.0
920550,800.0,ALL,20.0
1170352,325.0,PHP,8.0
657974,1100.0,TJS,26.0
714605,1025.0,AZN,14.0
775283,1000.0,AMD,20.0
1226062,300.0,PKR,14.0
816536,2500.0,USD,20.0
1141908,225.0,PHP,13.0
1290958,200.0,KHR,8.0
987652,300.0,UGX,11.0
1248673,725.0,JOD,15.0
845913,100.0,XOF,6.0
784678,875.0,PKR,12.0
792503,100.0,NGN,14.0
901328,3300.0,PYG,6.0
1264801,925.0,MMK,8.0
926895,300.0,KES,13.0
874501,1275.0,VND,14.0
971111,1400.0,PEN,6.0
937480,675.0,VND,20.0
858656,3450.0,PEN,6.0
760872,775.0,UGX,8.0
1200345,1075.0,GTQ,14.0
825255,1250.0,MWK,25.0
762539,475.0,RWF,6.0
734679,1025.0,TJS,14.0
970599,575.0,USD,26.0
1004033,750.0,XOF,8.0
1219444,1025.0,COP,26.0
1003510,1275.0,KES,20.0
965234,700.0,KES,14.0
889733,900.0,COP,26.0
674418,275.0,PHP,8.0
875511,1775.0,UGX,7.0
992674,150.0,PHP,8.0
1215586,75.0,KES,8.0
774773,975.0,XOF,7.0
1008990,450.0,HNL,14.0
838776,100.0,PHP,5.0
1024974,925.0,RWF,9.0
799346,200.0,PHP,11.0
1094326,250.0,KHR,8.0
1151803,1000.0,USD,14.0
1013622,250.0,COP,13.0
764579,600.0,USD,10.0
929568,1500.0,BOB,12.0
1015020,225.0,KES,14.0
1077161,750.0,UGX,14.0
1254689,925.0,PEN,6.0
1281927,225.0,HNL,14.0
979583,800.0,USD,17.0
1183005,225.0,PHP,8.0
776214,675.0,PHP,5.0
1134042,300.0,KES,14.0
1328297,625.0,SBD,13.0
822359,50.0,RWF,9.0
1025876,425.0,XAF,15.0
1014531,1000.0,SBD,14.0
906104,550.0,MXN,14.0
934092,4225.0,PEN,6.0
704837,800.0,COP,21.0
739973,325.0,HTG,71.0
1160481,600.0,USD,13.0
1278160,500.0,KES,14.0
718084,1325.0,HNL,15.0
1322388,225.0,PKR,11.0
779707,525.0,PEN,14.0
863710,450.0,KES,13.0
1273691,200.0,KES,13.0
767188,775.0,UAH,7.0
1296180,425.0,JOD,15.0
742227,250.0,KES,11.0
1056962,275.0,TJS,14.0
1283350,425.0,KHR,14.0
750906,575.0,KES,14.0
806053,525.0,RWF,6.0
1101317,150.0,UGX,7.0
831600,250.0,PKR,14.0
1036152,275.0,TJS,14.0
852405,275.0,KES,12.0
1031844,125.0,PHP,7.0
1145544,1000.0,USD,27.0
966001,1000.0,EGP,14.0
1299359,325.0,INR,14.0
971932,475.0,INR,43.0
1187743,325.0,TJS,14.0
1209992,300.0,INR,20.0
757054,500.0,PKR,12.0
705908,1550.0,MXN,13.0
1144453,650.0,PHP,9.0
1126406,600.0,COP,27.0
957446,750.0,JOD,18.0
1280754,1350.0,TZS,15.0
1110256,1375.0,AZN,14.0
792356,300.0,PKR,12.0
1011638,1000.0,USD,14.0
1243524,2925.0,PYG,7.0
920270,800.0,KGS,13.0
907708,450.0,PHP,8.0
961795,1250.0,PEN,8.0
1292568,725.0,GHS,25.0
896164,800.0,PHP,8.0
1292839,425.0,PHP,5.0
830494,3225.0,VND,26.0
1070352,500.0,USD,8.0
981725,600.0,USD,14.0
1321426,125.0,PHP,7.0
670373,125.0,PHP,8.0
859926,1000.0,USD,27.0
943427,1000.0,USD,9.0
1074823,650.0,PHP,7.0
939603,1075.0,PHP,8.0
1295969,125.0,KHR,8.0
997416,2800.0,PEN,8.0
859307,400.0,PHP,8.0
703238,275.0,COP,13.0
1018546,225.0,PHP,8.0
948632,225.0,PHP,7.0
819690,300.0,PKR,14.0
991068,500.0,GTQ,14.0
685215,150.0,PHP,8.0
1158089,900.0,PEN,6.0
1252998,725.0,MWK,6.0
1173502,1050.0,NIO,14.0
987305,325.0,PHP,8.0
736754,250.0,KHR,13.0
1128573,1600.0,USD,7.0
967302,75.0,XOF,5.0
874142,175.0,PEN,10.0
872400,775.0,KES,10.0
854165,675.0,UGX,10.0
865207,450.0,TZS,8.0
726846,475.0,PKR,14.0
1077425,500.0,COP,15.0
874816,625.0,COP,17.0
1050180,300.0,KES,14.0
1026791,225.0,PHP,8.0
863272,600.0,COP,21.0
1298765,425.0,NIO,8.0
686209,1750.0,GTQ,10.0
705803,250.0,LRD,12.0
904482,375.0,PHP,11.0
951303,150.0,PHP,7.0
855290,425.0,PHP,14.0
815851,200.0,NGN,14.0
1269416,800.0,USD,27.0
807108,125.0,NGN,14.0
727176,200.0,KHR,8.0
942628,225.0,PHP,8.0
1197967,175.0,KHR,8.0
828537,975.0,HNL,26.0
789009,400.0,USD,11.0
671253,400.0,NIO,14.0
986846,350.0,COP,15.0
1187481,575.0,KES,11.0
1278192,500.0,KES,14.0
1242349,525.0,TJS,14.0
1226013,675.0,UGX,14.0
714252,250.0,PHP,8.0
1253928,200.0,USD,20.0
1133597,350.0,UGX,10.0
1211020,225.0,INR,14.0
1137213,300.0,PKR,14.0
903322,350.0,PKR,12.0
766633,1975.0,INR,43.0
749302,225.0,NGN,17.0
981055,200.0,USD,14.0
960366,325.0,PHP,12.0
743161,275.0,KES,11.0
942704,550.0,PHP,8.0
883007,1075.0,GHS,7.0
1166988,225.0,PHP,7.0
771252,600.0,USD,26.0
818852,625.0,WST,14.0
932921,175.0,PHP,8.0
971352,150.0,MGA,10.0
835170,225.0,PHP,8.0
841208,300.0,PKR,12.0
1265075,1500.0,USD,12.0
691879,350.0,KES,8.0
873243,900.0,USD,17.0
880481,625.0,PHP,8.0
1060116,300.0,PKR,11.0
1164073,225.0,PHP,8.0
977057,250.0,UGX,8.0
1043013,1800.0,MDL,20.0
1256328,5000.0,USD,27.0
891022,325.0,PHP,8.0
1236855,225.0,PHP,7.0
913949,1350.0,KGS,26.0
1336146,175.0,COP,14.0
1238573,300.0,PHP,7.0
1198391,550.0,KES,14.0
1186986,3000.0,PEN,6.0
1155163,175.0,PHP,14.0
1298054,100.0,PHP,8.0
1330825,1650.0,USD,9.0
879086,825.0,WST,14.0
949728,325.0,PHP,12.0
986899,75.0,XOF,7.0
930470,6650.0,RWF,8.0
1183358,4700.0,MXN,7.0
1019344,3500.0,UGX,9.0
799588,750.0,RWF,5.0
983436,450.0,PKR,14.0
1005834,100.0,PHP,12.0
941202,500.0,USD,14.0
1232068,125.0,PHP,8.0
1295473,775.0,PKR,11.0
1298261,225.0,PHP,8.0
732031,875.0,WST,14.0
1115849,5950.0,BOB,12.0
1041666,100.0,KES,8.0
780394,375.0,KGS,13.0
1328293,25.0,VND,20.0
1182722,275.0,PHP,8.0
879875,200.0,PHP,8.0
674512,1100.0,AMD,26.0
821632,400.0,PHP,7.0
857720,1100.0,USD,14.0
993438,225.0,PHP,8.0
1077430,1125.0,HNL,26.0
684105,275.0,NIO,12.0
1011874,875.0,KES,11.0
674257,3325.0,TZS,7.0
1192490,600.0,PEN,8.0
953681,400.0,USD,14.0
683878,1800.0,TZS,11.0
865625,875.0,TJS,14.0
820040,300.0,HNL,14.0
1129715,100.0,PHP,8.0
756164,450.0,PHP,5.0
905256,825.0,ALL,20.0
1281396,325.0,INR,21.0
886265,650.0,XOF,4.0
908238,5425.0,PEN,8.0
942336,450.0,PHP,5.0
912113,300.0,PHP,8.0
932208,375.0,KHR,13.0
993869,500.0,USD,14.0
1305109,425.0,PHP,8.0
833050,850.0,PEN,8.0
1148504,700.0,HNL,15.0
1127273,125.0,PHP,13.0
832326,600.0,KGS,14.0
904924,175.0,PEN,7.0
857301,700.0,PHP,8.0
1179740,500.0,GTQ,10.0
713253,275.0,PHP,8.0
772098,925.0,NIO,15.0
657519,1100.0,XOF,8.0
1202999,500.0,PKR,14.0
812062,500.0,KHR,14.0
882660,100.0,PHP,8.0
1313520,300.0,NGN,21.0
959790,175.0,PHP,8.0
713218,700.0,PEN,14.0
1284564,300.0,PHP,14.0
1095664,400.0,USD,20.0
761810,500.0,PKR,12.0
1119229,1100.0,MXN,26.0
1084953,125.0,KES,3.0
1330740,625.0,GEL,14.0
1235277,300.0,UGX,9.0
1147445,325.0,PHP,8.0
741512,700.0,PHP,8.0
973190,325.0,NIO,3.0
886640,250.0,PHP,11.0
671791,275.0,PHP,11.0
1056777,1025.0,USD,14.0
1248256,1875.0,HNL,14.0
1132882,300.0,PKR,14.0
791872,550.0,USD,27.0
699525,425.0,PHP,13.0
874600,550.0,PKR,12.0
1107776,325.0,TJS,14.0
1000420,1275.0,USD,11.0
1299851,425.0,PHP,11.0
731273,200.0,USD,14.0
722506,250.0,PHP,11.0
1124340,500.0,KES,17.0
1221076,200.0,USD,14.0
1189230,300.0,INR,20.0
1115364,150.0,PHP,8.0
770271,250.0,HNL,13.0
1107363,225.0,PHP,8.0
1161020,375.0,INR,15.0
709603,800.0,USD,11.0
1155149,225.0,PHP,8.0
950936,150.0,XOF,5.0
1041312,500.0,USD,17.0
1144084,150.0,PHP,8.0
802772,125.0,PHP,8.0
699532,475.0,PHP,8.0
1304893,425.0,PHP,5.0
830342,700.0,UGX,12.0
735840,575.0,PHP,7.0
835267,2200.0,TZS,14.0
818039,4000.0,TZS,13.0
795079,350.0,PEN,14.0
749429,250.0,PHP,7.0
926031,675.0,PHP,13.0
1000686,425.0,PHP,8.0
1120657,400.0,TJS,14.0
1143835,300.0,KES,14.0
739286,1575.0,XOF,12.0
664846,675.0,PHP,8.0
816741,400.0,XOF,14.0
1208123,1500.0,USD,17.0
1185527,1475.0,PEN,8.0
1171421,575.0,ZMW,8.0
1193844,225.0,PHP,14.0
1031867,225.0,PHP,8.0
1066808,150.0,PHP,8.0
1116626,400.0,USD,8.0
1170462,800.0,KES,14.0
1142914,500.0,KES,14.0
1176918,350.0,COP,18.0
1001538,550.0,EUR,14.0
1044758,500.0,PKR,13.0
1230197,500.0,USD,20.0
1254618,1875.0,XOF,8.0
1203480,450.0,INR,14.0
838128,300.0,PKR,11.0
1175154,2550.0,RWF,6.0
1024977,1475.0,INR,21.0
1329638,975.0,AMD,26.0
754321,6075.0,MMK,6.0
1102656,925.0,PEN,8.0
1288155,150.0,HTG,7.0
1206490,475.0,VND,26.0
764980,150.0,PHP,8.0
665416,1000.0,USD,26.0
935536,575.0,PHP,6.0
869531,275.0,PHP,6.0
