id,country,region,borrower_genders
1310115,Nigeria,Kaduna,male
1074005,Peru,Anta - Anta - Cusco,male
945909,Nicaragua,Managua,female
910976,El Salvador,La Unión,female
1248038,Pakistan,Lahore,female
788578,Tajikistan,Shahriston,male
1199319,Zimbabwe,Shurugwi,female
1087808,Kenya,,female
954191,Philippines,"Tangub-Migcanaway, Tangub City, Misamis Occidental",female
1122590,Armenia,Syunik region,male
756380,Iraq,,male
1155902,Honduras,San Pedro Sula,female
1122883,Kenya,Kitale,female
734664,Cambodia,Banteay Meanchey,male
814550,Philippines,"Cauayan, Negros Occidental",female
1131711,Cambodia,"Tbaung Khmum Province, Ponhea Krek district","female, female"
708939,Bolivia,El Alto,female
956200,Cambodia,"Battambang province, Bovel district","female, female, female"
828517,Peru,Oyotún - Chiclayo,male
774169,El Salvador,Sensuntepeque,female
687699,Peru,Huanuco,male
665436,Azerbaijan,Agsu,male
1012736,Paraguay,Ita,male
1007502,Cambodia,"Battambang province, Bovel district",female
1150118,Philippines,"Hinobaan, Negros Occidental",female
1191472,Nigeria,Kaduna,male
1266397,Colombia,Medellín,female
1099168,Philippines,"San Dionisio, Iloilo",female
915885,Peru,Huancarani - Paucartambo - Cusco,female
992863,Philippines,"Canlaon, Negros Oriental",female
1180410,Guatemala,Suchitepéquez,male
1230213,Colombia,TAME,male
1031724,Colombia,Soledad (Atlántico),male
915572,Armenia,Gegharkunik region,male
752343,Philippines,"La Castellana, Negros Occidental",female
1293851,Cambodia,"Mondulkiri province,  Keo Seima district","male, female"
932640,El Salvador,,male
993261,Colombia,Medellín,female
1046660,Kenya,Nandi Hills,female
904036,South Africa,Johannesburg,female
676465,Nicaragua,Esteli,male
1298066,Philippines,"Malabuyoc, Cebu",female
709410,Philippines,"Malay, Aklan",female
1297631,Albania,Korce,male
1011686,Cambodia,"Kampong Thom Province, Sandan District","female, female, female, female"
700080,Nicaragua,Masaya,"female, female, female, female"
718752,Philippines,"Bais, Negros Oriental",female
990018,Cambodia,"Banteay Meanchey province, Svay Chek district",male
1217541,Lebanon,,female
667454,Philippines,"Cordova, Cebu",female
681954,Ecuador,Guaranda,male
998032,Philippines,"Sindangan- Sindangan, Zamboanga del Norte",female
879718,Mexico,San José del Rincón,"female, female, female, female, female"
997887,Tanzania,Morogoro,female
744635,Honduras,"Peña Blanca,Cortes",female
1160670,United States,,female
1326338,Philippines,"sindangan, zamboanga del norte",female
801750,Philippines,"Guindulman, Bohol",female
1057835,Philippines,"Palo, Leyte",female
1023254,Philippines,"Numancia, Aklan",female
801078,Philippines,"Narra, Palawan",female
1296320,Philippines,Hilongos Leyte,female
1070662,Philippines,Pasay City,female
1309742,Madagascar,,female
994395,Philippines,"Kabankalan, Negros Occidental",female
1010814,Kenya,Kitale,male
1235012,Uganda,Sembabule,"male, male, male, male, male"
1213516,Malawi,Ntcheu,female
750298,Philippines,"Magalalag East, Enrile, Cagayan",female
1138037,Philippines,"Kabankalan, Negros Occidental",female
1019375,Albania,Korce,female
755934,Honduras,Santa Cruz de Yojoa,male
1122514,Kenya,Msambweni,female
866372,Philippines,"Cordova, Cebu",female
660616,El Salvador,Sensuntepeque,female
655619,Philippines,"San Luis Cauayan City, Isabela",female
820165,Ecuador,Santo Domingo,male
1294281,Ecuador,San Gabriel,male
847938,Kenya,Kakamega North,"female, female, male, male, male, male, female, male, male"
872161,Philippines,"Narra, Palawan",female
756754,El Salvador,,male
687185,Indonesia,Bogor Utara,male
912461,Philippines,"Puerto Princesa South, Palawan",female
1179707,Nicaragua,Managua,female
723726,Uganda,Fort Portal,"male, female, female, female, female, male, female, male, female, male, male, female, male, male, male, female, male, male"
1014672,Bolivia,El Alto,male
731558,Philippines,"Bogo, Cebu",female
1271622,El Salvador,El Transito,male
769086,Tajikistan,Dushanbe,female
778359,Philippines,"Isabela, Negros Occidental",female
1071482,Philippines,"Sagay, Negros Occidental",female
1217771,Peru,Puno,female
1057560,El Salvador,,female
854360,Kenya,Webuye,"female, female, female, female, female, female, female, female, male"
1051060,Bolivia,El Alto,male
892354,Colombia,Tubará,female
862360,Nicaragua,Leon,female
1038780,Ecuador,San Gabriel,male
848600,Azerbaijan,Bilasuvar,female
740729,Philippines,"Tanjay, Negros Oriental",female
1046780,Colombia,Betulia,female
1209228,Cameroon,Yaoundé,female
791231,Honduras,San Lorenzo,female
1123808,Kenya,Kitale,female
930707,El Salvador,Osicala,female
953907,Philippines,"Bien Unido, Bohol",female
1261167,Myanmar (Burma),Magway,"female, male, male, female, male, female"
676302,Uganda,Kyotera,female
1133549,Philippines,"Hinobaan, Negros Occidental",female
878903,Colombia,Medellín,female
784045,Yemen,Sana'a,"female, female, female, female, female, female"
997526,Peru,Paucartambo - Cusco,"female, female, female, female, female, female, female, female"
1161099,Togo,Agoe,female
954053,Philippines,"Plaridel-Mansabay Alto, Lopez Jaena , Misamis Occi",male
705335,Philippines,"Bogo, Cebu",female
1160868,Philippines,"Hinobaan, Negros Occidental",female
753499,Philippines,Roxas Palawan,female
1040986,Colombia,Caucasia,male
852565,Nicaragua,Bilwi,male
1212710,Philippines,Lapasan Clarin,male
817258,Philippines,"Concepcion, Iloilo",female
763259,Philippines,"Bago, Negros Occidental",female
1194649,Cameroon,Ngaoundere,female
988511,Nigeria,Kaduna,male
772857,Bolivia,La Paz,male
1204189,Lebanon,Aley,female
1151989,Peru,Urubamba - Urubamba - Cusco,male
1298586,Philippines,"Victorias, Negros Occidental",female
966104,Togo,Agoe,female
675368,Tajikistan,Dushanbe,male
911053,Lao People's Democratic Republic,Laos,"female, female, male, male, male, female, female, female, female, female, female, female, female, male, male, female, female, female, male, male, female, female, female, male, male, male, male, female, female, female"
870533,Uganda,Kasese,male
1093311,Nicaragua,Masaya,female
942670,Cambodia,"Kratie Province, Kratie District",female
884337,Philippines,Pagadian City,female
1208349,Peru,CUSCO,male
907666,Philippines,"Binalbagan, Negros Occidental",female
1016753,Uganda,Ntungamo,male
1228415,El Salvador,La Unión,male
1272041,United States,,male
1303981,Philippines,"Dumaguete, Negros Oriental",female
774443,Cambodia,"Kampong Cham province, Ponhea Krek district","female, female, female, female"
1145683,Kenya,Molo,female
1147542,Jordan,Al Huson - Irbid,female
1115700,Kenya,Likoni,female
945171,Philippines,"Valladolid, Negros Occidental",female
958813,Peru,San Juan de Lurigancho,male
660467,The Democratic Republic of the Congo,"Bukavu, Sud Kivu Provice","female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female"
769092,Timor-Leste,Viqueque,female
668292,India,Saikul,"female, female, female, female, female, female, female"
1304531,Kenya,Kitale,female
971202,El Salvador,Ciudad El Triunfo,female
936702,Philippines,"Maasin City, Leyte",female
748991,Uganda,Njeru,female
1283384,Turkey,,female
1152107,Peru,Lamay - Calca - Cusco,male
1306168,Vietnam,Muong Ang,"female, female, female, female, female, female, female, female, female, female"
750774,Philippines,"Narra, Palawan",female
867379,El Salvador,Anamoros,female
776545,Ghana,Accra,male
1161219,Nigeria,Kaduna,male
1049320,Indonesia,Tangerang,female
967345,Kenya,Nkubu,female
920550,Albania,Lac,female
1170352,Philippines,"Maasin City, Leyte",female
657974,Tajikistan,Shahrituz,male
714605,Azerbaijan,"Baku, region",male
775283,Armenia,Yerevan,male
1226062,Pakistan,Sialkot,female
816536,Lebanon,Tyre,female
1141908,Philippines,"Carles, Iloilo",female
1290958,Cambodia,Preah Sihanouk,"female, female, female, female, female"
987652,Uganda,Kasese,female
1248673,Jordan,Irbid,male
845913,Togo,Adidogomé,male
784678,Pakistan,Lahore,"female, female"
792503,Nigeria,Kaduna,male
901328,Paraguay,Ita,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female"
1264801,Myanmar (Burma),Pyapon,"female, female, female, female, female"
926895,Kenya,Tiribe,female
874501,Vietnam,Thanh Hoá,"female, female, female, female, female, female"
971111,Peru,Lima Norte,"female, female, female, female, male, female"
937480,Vietnam,Thanh Hoá,female
858656,Peru,Huaycan,"female, female, female, female, female, female, female, female, female, female, female"
760872,Uganda,Kasese,female
1200345,Guatemala,Suchitepéquez,"female, female, female, female, female"
825255,Malawi,,
762539,Rwanda,,female
734679,Tajikistan,Gissar,female
970599,Bolivia,El Alto,male
1004033,Senegal,,female
1219444,Colombia,Medellín,female
1003510,Kenya,Kerugoya,female
965234,Kenya,Kibwezi,male
889733,Colombia,Cocorná,female
674418,Philippines,"Kabankalan, Negros Occidental",female
875511,Uganda,Kyenjojo,"male, female, female, male, male, male, female, female, female, male, female, female, male, male"
992674,Philippines,Bolinsong Bonifacio Misamis Occ.,female
1215586,Kenya,Nandi Hills,female
774773,Mali,Ségou,"female, female, female, female, female"
1008990,Honduras,San Lorenzo,female
838776,Philippines,"Pontevedra, Negros Occidental",female
1024974,Rwanda,,"female, female, female, female, female, female, male, female, female, female, male, female, female"
799346,Philippines,"Dulag, Leyte",female
1094326,Cambodia,Siem Reap,"female, female, female, male"
1151803,Lebanon,Qana,male
1013622,Colombia,Momil,male
764579,El Salvador,Usulután,male
929568,Bolivia,Chimore,female
1015020,Kenya,karatina,male
1077161,Uganda,Bwera,male
1254689,Peru,CUSCO,female
1281927,Honduras,"La Flecha, Santa Barbara",female
979583,El Salvador,,female
1183005,Philippines,"Palo, Leyte",female
776214,Philippines,"Narra, Palawan",female
1134042,Kenya,Molo,female
1328297,Solomon Islands,Honiara,female
822359,Rwanda,,male
1025876,Cameroon,Yaoundé,male
1014531,Solomon Islands,Honiara,female
906104,Mexico,"Chirimoyo, Tlacoapa, Guerrero","female, male, male"
934092,Peru,Anta - Izcuchaca - Cusco,"female, female, female, female, female, female, female, female, female, male"
704837,Colombia,,
739973,Haiti,,
1160481,Ecuador,San Gabriel,male
1278160,Kenya,Mwea,female
718084,Honduras,"Jesus de Otoro, Intibuca",female
1322388,Pakistan,Lahore,female
779707,Peru,Parcona,male
863710,Kenya,Tiribe,female
1273691,Kenya,Kitale,female
767188,Ukraine,Pavlograd,female
1296180,Jordan,Irbid,male
742227,Kenya,Migori,female
1056962,Tajikistan,Kulob,female
1283350,Cambodia,"Siem Reap Province, Srey Snom district","female, female"
750906,Kenya,Kaloleni,female
806053,Rwanda,,female
1101317,Uganda,Kasese,female
831600,Pakistan,Haripur,female
1036152,Tajikistan,Gafurov,female
852405,Kenya,Kisii,male
1031844,Philippines,"Banga, Aklan",female
1145544,Palestine,"Khanyounis, Gaza Strip",female
966001,Egypt,Baniswef,male
1299359,India,Kendrapara,female
971932,India,"Jeypore, Odisha","female, female"
1187743,Tajikistan,Hamadoni,male
1209992,India,Rayagada,female
757054,Pakistan,Lahore,female
705908,Mexico,Nicolas Romero,male
1144453,Philippines,"Kawit, Cavite",female
1126406,Colombia,Medellín,female
957446,Jordan,Dair Alla,female
1280754,Tanzania,Dar es Salaam,female
1110256,Azerbaijan,Bilasuvar,female
792356,Pakistan,Rawalpindi,female
1011638,Lebanon,Aley,female
1243524,Paraguay,San Ignacio,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female"
920270,Kyrgyzstan,"Tash-Dobo village, Batken region",female
907708,Philippines,"Hinigaran, Negros Occidental",female
961795,Peru,Pucará - Jaén - Cajamarca,male
1292568,Ghana,"Mallam,Accra",male
896164,Philippines,"Calatrava, Negros Occidental",female
1292839,Philippines,"Ilog, Negros Occidental",female
830494,Vietnam,Hai Duong,"female, female, female, female, female, female, female, female"
1070352,Zimbabwe,Kwekwe,female
981725,El Salvador,,female
1321426,Philippines,"Palo, Leyte",female
670373,Philippines,"Oroquieta-Tubod, Aloran, Misamis Occidental",female
859926,Palestine,"Jabalia, Gaza",male
943427,The Democratic Republic of the Congo,UVIRA,"male, female, male, female"
1074823,Philippines,"Narra, Palawan",female
939603,Philippines,"Jimenez,  Misamis Occidental",female
1295969,Cambodia,Prey Veng,"male, female, male"
997416,Peru,Maranura - La Convencion,"female, female, male, male, male, female, female, female, female, female, female, female, female"
859307,Philippines,"Tacloban City, Leyte",female
703238,Colombia,Medellín,female
1018546,Philippines,"Quezon, Palawan",female
948632,Philippines,"Tudela - Tudela ,Misamis Occidental",female
819690,Pakistan,Lahore,female
991068,Guatemala,,
685215,Philippines,"Antequera, Bohol",female
1158089,Peru,CUSCO,female
1252998,Malawi,Blantyre,"female, female, female, female, female, female, female, female, female, female, female, female, female"
1173502,Nicaragua,Managua,male
987305,Philippines,"Hinigaran, Negros Occidental",female
736754,Cambodia,"Battambang province, Moung Russey district","female, female"
1128573,Ecuador,Portoviejo,female
967302,Togo,Agoe,female
874142,Peru,Pucará - Jaén - Cajamarca,female
872400,Kenya,Matete,"female, female, female, female, male, male, male, female, male, male, male"
854165,Uganda,Kampala,female
865207,Tanzania,Iringa,female
726846,Pakistan,Gujrat,female
1077425,Colombia,Tierralta,male
874816,Colombia,Bello,male
1050180,Kenya,Kishushe,female
1026791,Philippines,"Kalibo, Aklan",female
863272,Colombia,Medellín,male
1298765,Nicaragua,,"female, female, male, male, female"
686209,Guatemala,"San Marcos La Laguna, Sololá","female, female, female, female, female, female, female, female"
705803,Liberia,Sanniquellie,female
904482,Philippines,"Santander, Cebu",female
951303,Philippines,"Dumarao, Capiz",female
855290,Philippines,"Pagadian-Guipos, ZDS",female
815851,Nigeria,Kaduna,male
1269416,Palestine,Jabalia-Gaza Strip,male
807108,Nigeria,Kaduna,male
727176,Cambodia,Prey Veng,"female, female, female, female, female"
942628,Philippines,"Catarman, Northern Samar",female
1197967,Cambodia,Oddar Meanchey,"female, female, female, female"
828537,Honduras,Santa Barbara,female
789009,El Salvador,,female
671253,Nicaragua,Chinandega,male
986846,Colombia,San Jacinto-Bolívar,male
1187481,Kenya,Webuye,"female, female, male, female, male, female, female, female, female"
1278192,Kenya,Maua,male
1242349,Tajikistan,Kurgantyube,female
1226013,Uganda,Kyenjojo,male
714252,Philippines,"Binalbagan, Negros Occidental",female
1253928,El Salvador,El Transito,male
1133597,Uganda,Masindi,male
1211020,India,Burdwan,female
1137213,Pakistan,Oghi,female
903322,Pakistan,Rawalpindi,female
766633,India,"Choudhwar, Odisha","female, female, female, female, female, female, female, female"
749302,Nigeria,Kaduna,male
981055,El Salvador,,male
960366,Philippines,"Tudela - Tudela ,Misamis Occidental",female
743161,Kenya,Isinet,female
942704,Philippines,"Numancia, Aklan",female
883007,Ghana,"Teshie, Accra","female, female, female, female"
1166988,Philippines,"Oroquieta - Oroquieta City, Misamis Occidental",female
771252,El Salvador,,female
818852,Samoa,Malololelei,female
932921,Philippines,"Dumarao, Capiz",female
971352,Madagascar,Antananarivo,female
835170,Philippines,"Calatrava, Negros Occidental",female
841208,Pakistan,Lahore,female
1265075,Lebanon,Qana,"female, female, female"
691879,Kenya,Likoni,female
873243,Ecuador,San Gabriel,female
880481,Philippines,"Cordova, Cebu",female
1060116,Pakistan,Lahore,female
1164073,Philippines,"Tacloban City, Leyte",female
977057,Uganda,Masindi,female
1043013,Moldova,Ungheni,male
1256328,United States,,female
891022,Philippines,"Calbayog City, Samar",female
1236855,Philippines,"Malasin San Mateo, Isabela",female
913949,Kyrgyzstan,"Kyzyl-Zhyldyz village, Talas region",female
1336146,Colombia,Puerto Escondido,male
